site_name,display_name,lga_code,requested_latitude,requested_longitude,grid_latitude,grid_longitude,grid_elevation_m,source_timezone,source_file,timestamp_local,timestamp_utc,date_local,hour_local,temperature_2m,apparent_temperature,precipitation_probability,weather_code,wind_speed_10m,wind_gusts_10m,weather_description
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,10.5,9.0,0,3,7.9,16.6,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,10.8,9.4,0,3,7.8,17.3,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T08:00:00+1000,2026-08-29T22:00:00+0000,2026-08-30,8,11.5,9.9,0,3,8.8,20.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T09:00:00+1000,2026-08-29T23:00:00+0000,2026-08-30,9,12.3,10.5,0,3,10.7,24.5,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T10:00:00+1000,2026-08-30T00:00:00+0000,2026-08-30,10,12.9,10.9,2,3,12.3,27.7,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T11:00:00+1000,2026-08-30T01:00:00+0000,2026-08-30,11,13.3,11.3,8,51,13.0,29.2,light_drizzle
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T12:00:00+1000,2026-08-30T02:00:00+0000,2026-08-30,12,13.6,11.6,16,51,13.4,30.2,light_drizzle
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T13:00:00+1000,2026-08-30T03:00:00+0000,2026-08-30,13,13.8,11.8,20,51,13.4,30.6,light_drizzle
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T14:00:00+1000,2026-08-30T04:00:00+0000,2026-08-30,14,14.0,11.9,17,3,12.7,31.3,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T15:00:00+1000,2026-08-30T05:00:00+0000,2026-08-30,15,14.0,12.0,10,3,11.8,31.7,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T16:00:00+1000,2026-08-30T06:00:00+0000,2026-08-30,16,13.8,11.9,4,3,10.4,31.3,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T17:00:00+1000,2026-08-30T07:00:00+0000,2026-08-30,17,13.1,11.5,2,3,8.1,29.9,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T18:00:00+1000,2026-08-30T08:00:00+0000,2026-08-30,18,12.2,11.1,1,2,5.2,27.0,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T19:00:00+1000,2026-08-30T09:00:00+0000,2026-08-30,19,11.4,10.6,0,2,3.2,23.4,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T20:00:00+1000,2026-08-30T10:00:00+0000,2026-08-30,20,11.0,10.4,0,2,2.2,17.3,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T21:00:00+1000,2026-08-30T11:00:00+0000,2026-08-30,21,10.8,10.3,0,3,1.6,10.1,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T22:00:00+1000,2026-08-30T12:00:00+0000,2026-08-30,22,10.7,10.2,0,3,1.3,4.7,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T23:00:00+1000,2026-08-30T13:00:00+0000,2026-08-30,23,10.6,10.2,0,3,0.8,2.5,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T00:00:00+1000,2026-08-30T14:00:00+0000,2026-08-31,0,10.6,10.3,0,3,0.4,2.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T01:00:00+1000,2026-08-30T15:00:00+0000,2026-08-31,1,10.6,10.3,0,3,0.2,2.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T02:00:00+1000,2026-08-30T16:00:00+0000,2026-08-31,2,10.6,10.3,0,3,0.6,2.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T03:00:00+1000,2026-08-30T17:00:00+0000,2026-08-31,3,10.7,10.3,0,3,1.5,2.5,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T04:00:00+1000,2026-08-30T18:00:00+0000,2026-08-31,4,10.8,10.3,0,3,2.1,2.9,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T05:00:00+1000,2026-08-30T19:00:00+0000,2026-08-31,5,10.7,10.3,0,3,1.4,2.5,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T06:00:00+1000,2026-08-30T20:00:00+0000,2026-08-31,6,10.7,10.4,0,3,0.4,1.8,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T07:00:00+1000,2026-08-30T21:00:00+0000,2026-08-31,7,10.8,10.5,0,3,0.7,2.9,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T08:00:00+1000,2026-08-30T22:00:00+0000,2026-08-31,8,11.2,10.6,0,3,2.6,7.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T09:00:00+1000,2026-08-30T23:00:00+0000,2026-08-31,9,11.8,10.7,0,3,5.3,13.0,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T10:00:00+1000,2026-08-31T00:00:00+0000,2026-08-31,10,12.3,11.0,0,3,7.0,17.6,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T11:00:00+1000,2026-08-31T01:00:00+0000,2026-08-31,11,12.9,11.6,0,2,6.9,20.2,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T12:00:00+1000,2026-08-31T02:00:00+0000,2026-08-31,12,13.4,12.2,0,1,6.8,21.2,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T13:00:00+1000,2026-08-31T03:00:00+0000,2026-08-31,13,13.8,12.6,0,0,7.1,22.0,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T14:00:00+1000,2026-08-31T04:00:00+0000,2026-08-31,14,14.3,13.4,0,0,7.4,22.3,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T15:00:00+1000,2026-08-31T05:00:00+0000,2026-08-31,15,14.7,13.3,0,0,7.7,22.3,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T16:00:00+1000,2026-08-31T06:00:00+0000,2026-08-31,16,14.7,13.2,0,0,7.5,22.0,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T17:00:00+1000,2026-08-31T07:00:00+0000,2026-08-31,17,13.8,12.5,0,0,6.0,20.9,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T18:00:00+1000,2026-08-31T08:00:00+0000,2026-08-31,18,12.4,11.4,0,0,4.2,19.1,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T19:00:00+1000,2026-08-31T09:00:00+0000,2026-08-31,19,11.4,10.7,0,0,2.7,18.0,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T20:00:00+1000,2026-08-31T10:00:00+0000,2026-08-31,20,11.1,10.5,0,0,2.4,18.0,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T21:00:00+1000,2026-08-31T11:00:00+0000,2026-08-31,21,11.2,9.8,0,0,8.1,18.7,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T22:00:00+1000,2026-08-31T12:00:00+0000,2026-08-31,22,11.4,9.3,0,0,12.7,20.2,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T23:00:00+1000,2026-08-31T13:00:00+0000,2026-08-31,23,11.5,9.3,0,0,14.7,22.7,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T00:00:00+1000,2026-08-31T14:00:00+0000,2026-09-01,0,11.8,9.5,0,0,15.3,25.9,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T01:00:00+1000,2026-08-31T15:00:00+0000,2026-09-01,1,12.0,9.6,0,0,16.2,29.5,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T02:00:00+1000,2026-08-31T16:00:00+0000,2026-09-01,2,12.2,9.7,0,0,17.9,33.1,clear_sky
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T03:00:00+1000,2026-08-31T17:00:00+0000,2026-09-01,3,12.4,9.6,0,1,20.2,37.4,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T04:00:00+1000,2026-08-31T18:00:00+0000,2026-09-01,4,12.6,9.6,0,1,22.3,41.8,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T05:00:00+1000,2026-08-31T19:00:00+0000,2026-09-01,5,12.7,9.3,0,1,24.6,47.2,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T06:00:00+1000,2026-08-31T20:00:00+0000,2026-09-01,6,12.8,8.9,0,1,27.2,52.9,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T07:00:00+1000,2026-08-31T21:00:00+0000,2026-09-01,7,13.0,8.9,0,1,28.7,56.9,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T08:00:00+1000,2026-08-31T22:00:00+0000,2026-09-01,8,14.3,10.8,0,1,25.5,52.6,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T09:00:00+1000,2026-08-31T23:00:00+0000,2026-09-01,9,14.8,11.1,0,1,26.1,54.7,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T10:00:00+1000,2026-09-01T00:00:00+0000,2026-09-01,10,15.3,11.5,0,1,26.7,56.9,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T11:00:00+1000,2026-09-01T01:00:00+0000,2026-09-01,11,15.8,11.9,5,1,27.6,58.7,mainly_clear
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T12:00:00+1000,2026-09-01T02:00:00+0000,2026-09-01,12,16.5,12.6,12,2,28.8,60.8,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T13:00:00+1000,2026-09-01T03:00:00+0000,2026-09-01,13,17.1,13.0,20,2,30.0,62.3,partly_cloudy
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T14:00:00+1000,2026-09-01T04:00:00+0000,2026-09-01,14,17.7,13.3,28,3,30.9,63.7,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T15:00:00+1000,2026-09-01T05:00:00+0000,2026-09-01,15,18.0,13.6,36,3,30.9,64.8,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T16:00:00+1000,2026-09-01T06:00:00+0000,2026-09-01,16,18.0,13.7,43,3,30.0,65.2,overcast
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T17:00:00+1000,2026-09-01T07:00:00+0000,2026-09-01,17,17.5,13.6,50,80,27.2,64.8,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T18:00:00+1000,2026-09-01T08:00:00+0000,2026-09-01,18,16.6,13.3,56,80,23.8,64.1,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T19:00:00+1000,2026-09-01T09:00:00+0000,2026-09-01,19,15.5,12.7,61,80,20.8,63.0,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T20:00:00+1000,2026-09-01T10:00:00+0000,2026-09-01,20,14.3,11.7,65,80,20.1,61.6,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T21:00:00+1000,2026-09-01T11:00:00+0000,2026-09-01,21,13.2,10.5,69,80,20.9,60.1,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T22:00:00+1000,2026-09-01T12:00:00+0000,2026-09-01,22,12.4,9.5,69,80,21.8,58.3,slight_rain_showers
frankston,Frankston,22170,-38.129067332252696,145.16875000632388,-38.13708,145.18867,47.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T23:00:00+1000,2026-09-01T13:00:00+0000,2026-09-01,23,11.8,8.8,65,1,21.5,56.5,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T00:00:00+1000,2026-08-25T14:00:00+0000,2026-08-26,0,12.0,9.3,74,53,19.3,37.4,moderate_drizzle
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T01:00:00+1000,2026-08-25T15:00:00+0000,2026-08-26,1,11.8,9.3,100,51,17.6,38.9,light_drizzle
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T02:00:00+1000,2026-08-25T16:00:00+0000,2026-08-26,2,11.8,9.2,89,51,17.3,33.8,light_drizzle
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T03:00:00+1000,2026-08-25T17:00:00+0000,2026-08-26,3,11.7,9.1,62,51,16.4,33.8,light_drizzle
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T04:00:00+1000,2026-08-25T18:00:00+0000,2026-08-26,4,11.2,8.7,37,1,14.0,32.0,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T05:00:00+1000,2026-08-25T19:00:00+0000,2026-08-26,5,10.6,8.2,22,2,13.1,27.0,partly_cloudy
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T06:00:00+1000,2026-08-25T20:00:00+0000,2026-08-26,6,10.0,8.0,10,1,11.1,25.2,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T07:00:00+1000,2026-08-25T21:00:00+0000,2026-08-26,7,9.6,7.6,2,1,10.4,21.2,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T08:00:00+1000,2026-08-25T22:00:00+0000,2026-08-26,8,10.0,8.1,0,1,9.9,21.6,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T09:00:00+1000,2026-08-25T23:00:00+0000,2026-08-26,9,11.0,9.1,0,0,10.3,24.1,clear_sky
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T10:00:00+1000,2026-08-26T00:00:00+0000,2026-08-26,10,12.5,10.2,0,0,13.2,29.5,clear_sky
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T11:00:00+1000,2026-08-26T01:00:00+0000,2026-08-26,11,13.3,10.8,3,51,14.1,34.6,light_drizzle
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T12:00:00+1000,2026-08-26T02:00:00+0000,2026-08-26,12,13.7,11.1,6,1,16.0,38.9,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T13:00:00+1000,2026-08-26T03:00:00+0000,2026-08-26,13,13.9,10.9,8,1,16.5,40.7,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T14:00:00+1000,2026-08-26T04:00:00+0000,2026-08-26,14,13.9,11.1,6,1,16.5,40.3,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T15:00:00+1000,2026-08-26T05:00:00+0000,2026-08-26,15,13.6,10.7,3,0,15.5,39.6,clear_sky
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T16:00:00+1000,2026-08-26T06:00:00+0000,2026-08-26,16,13.3,10.5,0,1,14.8,37.1,mainly_clear
glen_eira,Glen Eira,22310,-37.89947547268133,145.04104488479757,-37.85589,145.0134,39.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T17:00:00+1000,2026-08-26T07:00:00+0000,2026-08-26,17,12.9,10.2,0,1,13.7,34.2,mainly_clear
